brand,review_text,star_rating,sentiment,date
Missguided,"My order was stuck on hold for a week with no info at all. Then they canceled it - and didn't even bother to refund me until I contacted them directly. No apology, no communication, just silence. This is beyond frustrating. If you care about your time or money, avoid them.",1,Negative,2025-06-06
Missguided,Done a order had no confirmation email tried contacting through different ways no one replying and have had no delivery or my order,1,Negative,2025-06-06
Missguided,"Been trying to return a parcel for 3 weeks now. Have wrote on instagram on posts sent a private message , submitted 3
Messages via their website and NO response. Do not order from this company they just rob your money",1,Negative,2025-06-06
Missguided,"Order never arrived, i never received a confirmation email but they took the money, they then gave me a fake tracking number and it said it had been shipped and delivered but it hadnt, avoid",1,Negative,2025-06-05
Missguided,"I placed a big order which has taken forever to arrive! So long in fact that it didn't arrive in time for my holiday! I ordered from Nastygal, pretty little things and pink boutique on the exact same day and all arrived swiftly in time for my holiday. Very disappointing!",1,Negative,2025-06-03
Missguided,"Disgusting customer service, if you can even call it that. They really and truly do not care. They create issues for customers and then leave our messages and refuse to help. I’ve been trying to get through to them for weeks in time for my 30th birthday holiday (first holiday in 20 years!) and now it’s too late! They are genuinely ignoring my messages but continue posting… avoid. They made what was supposed to be special and stress free a very high anxiety experience for me. Now I’m trying to order something I need in 5 days and the only options available are 6-8 working days. I’m scared to order again because other people didn’t receive their clothes when it said this delivery timeframe. They’re the only place I know to buy playboy from and only place other than Shein that sells my style of fashion 😪 I don’t wanna risk it because I do huge hauls so if it doesn’t come I’d be cheated of £200. All my playboy bikinis came with shein tags. Like others mentioned… so I have started shopping on shein and quality is just as good!",1,Negative,2025-06-01
Missguided,Clothes took 2 weeks to arrive and was poor quality. There is no easy way to return items. You have to send a contact form for them to reply. When they replied they asked what items I want to return. I replied straight away and that was over 2 weeks ago! Still waiting for a reply. DO NOT BUY FROM HERE,1,Negative,2025-05-30
Missguided,"CLOTHES NEVER ARRIVED!! SCAM!!! I would give it zero stars but that’s not an option. I’m confused as misguided used to be an affordable decent website but after reading all the reviews it seems like everyone’s had the same experience. I ordered some clothes,no confirmation no nothing, I had to email to get one which took 3 days just for that. It says delivery between 6-8 days it’s been 15. I haven’t received anything, the tracking info your giving makes so sense and doesn’t even name the delivery company it literally says “ Package has departed from a particular location in carrier network.” it’s very clearly a scam and I probably will never get my clothes. If anyone’s considering ordering from here PLEASE DONT!!

UPDATE- clothes arrived in a SHEIN bag, terrible quality and sizing, nothing like the pictures and way worse quality than SHEIN. Nothing is wearable sadly",1,Negative,2025-05-28
Missguided,No refund for 2 months. Scam,1,Negative,2025-05-21
Missguided,Requested a refund. It has been over 1 month and I haven't received any response.,1,Negative,2025-05-21
Missguided,"I ordered items a few days ago, I never received a confirmation email or nothing. I can’t sign into my account to see if the items were ordered as money was taken out my bank! I have tried getting in touch with them but there is no real customer support. I tried messaging them in instagram as well but got no reply. I have just been scammed out of £40 and got nothing from them",1,Negative,2025-05-19
Missguided,"Please do not waste your time. I was a huge fan of missguided and was pleased to see them up and running again. So I decides to purchase 5 tops, not spending anymore than £40.  Delivery was taking some time so I emailed then. Had a response to be patient as my items will be received by a certain date. The date came and went with me sending many emails. They never responded to my further emails. However, I did get a refund. But never again. I will stick to reputable companies in the UK only
 Buyers please be careful, they are just not worth the stress and anxiety.",1,Negative,2025-05-18
Missguided,"Wish I had read the reviews before ordering!
Firstly never got an order number or email confirmation. Then when item arrived I returned it. Item was returned with proof of tracking, so after multiple messages back and forth, excuses and fobbing me off for my refund to then be completely ignored. So no refund. Absolute scammers, would never order from here again.",1,Negative,2025-05-15
Missguided,Awful. They would not process a return.,1,Negative,2025-05-15
Missguided,"Ordered clothes which were apparently delivered and signed for. They were not. Now I’ve paid for a holiday for nothing because I have no clothes for going. 
Customer service doesn’t exist with this company: I’m taking them to trading standards regarding this fraud. Whole place should be shut down again.",1,Negative,2025-05-06
Missguided,"It's been 2 months I am waiting for my refund... It's still not there.
I tried to call them it didn't work out. 
Because the number is incorrect.
Nobody replies to the form once you fill it in.
 Track and Trace says the package is delivered",1,Negative,2025-04-25
Missguided,"I haven't read the reviews before buying from their website and now I'm paying the price. Order came from China. I wasn't happy with the quality so I requested a return. Haven't heard back. Thankfully I used PayPal at the checkout so I hope they will help me sort this mess out. If not, that will mean I've been scammed for over £100.
Update:Even PayPal wasn't able to help as after sending the order to the e]adress they provided it hasn't been delivered so the case had to be closed to their favour. Be smarted- don't buy",1,Negative,2025-04-18
Next,Great quality and good prices!,5,Positive,2026-03-24
Next,"Great online choices, updated weekly.
Easy to use account and app.
Returns are no longer free, but I travel with work so have no issues returning to the shops.",5,Positive,2026-03-24
Next,"Order dispatched 4 days ago and still not arrived. Ordered something on the vip sale last Wednesday, was dispatched Friday morning around 3am. Email says it it would arrive within 2 days. Just spoke to live chat who says there is an issue with the order and now when checking website the item is sold out. So what’s going on?",1,Negative,2026-03-24
Next,"Can always rely on quick delivery, quality of goods and service.  Having confidence in a company goes a long way.   Well done Next.",5,Positive,2026-03-24
Next,Very easy to order I always pick up from my local next shop they friendly helpful you pick up hassle free and returns also hassle free just take back to shop I like shopping on next on line for this reason,5,Positive,2026-03-24
Next,Lovely clothes. Ordered online and they’re delivered to the shop the next day for collection & try on. If anything needs returning you can do it straight away and your money is back in your account quickly.,5,Positive,2026-03-24
Next,"Prompt delivery and quality products 
I’m definitely ordering more",5,Positive,2026-03-24
Next,My experience in the shop was so easy.  The girl who helped me was so kind and informative on the return system and it was so easy. Also the cashier on my recent  purchase was fast but very efficient and helpful. Thank you for a great experience shopping at next. Miss the “tall girl “ in stores now have to order on line so can’t try on 😢,5,Positive,2026-03-24
Next,"Next are always quick to deliver, easy to do returns.",5,Positive,2026-03-24
Next,Love next so easy to order and return clothes are excellent quality,5,Positive,2026-03-24
Next,"Quality of clothing is good. 
But what’s going on with the sizing??  I’ve always bought size 10 jeans from Next but the last few pairs I’ve ordered were so big, I tried an 8 - still massively oversized. I’m still wearing size 10s I bought last year & haven’t lost weight.
I’m not the only person who has found the change in sizing. I don’t like having to keep returning items because the sizing is incorrect & inconsistent.",3,Neutral,2026-03-24
Next,Returning items were very easy,5,Positive,2026-03-23
Next,Your sizing are completely out. How can I be a size 8 in some items and then a 12 in others,3,Neutral,2026-03-23
Next,"All good, easy to order and collect 
Highly recommend",5,Positive,2026-03-23
Next,"Easy to order, easy to collect from store. excellent service",5,Positive,2026-03-23
Next,Items still haven't  arrived and there is no update on expected delivery. Assume they've been lost by the courier. Wouldn't even give 1 star as communication has been very slow and unhelpful.,1,Negative,2026-03-23
Next,Always good service from next . Offer good customer service,5,Positive,2026-03-23
Next,"It was the first time I ordered online, and I found it very easy.",5,Positive,2026-03-23
Next,"Having an account so you can order.take home,try on and if not suitable return to store without having to pay until you decide to keep the items. Fabulous.Well done Next.",5,Positive,2026-03-23
Next,Easy to order online and collected the next day,5,Positive,2026-03-23
Next,"So polite and friendly delivery staff very friendly 
I had to complain about the order process but Chelsea sorted it",5,Positive,2026-03-23
Next,Great quality of clothing and great service,5,Positive,2026-03-23
Next,My order was a day late and when it did arrive I was not impressed with the packaging. The earrings were a gift and at £30 I think a box should have been provided!,1,Negative,2026-03-23
Next,I've been a Next customer for over 15 years and can't fault their excellent service. I also love the variety of clothing choices. Never had any issues. Only issues I've had has been a result of the delivery service of Evri.,5,Positive,2026-03-23
Next,"Inconsistent sizing of Next clothes is hugely irritating, when they have delivery and return costs. How many times am I supposed to pay until I work out what size and length I need?",1,Negative,2026-03-23
Next,Staff are always very helpful and kind. Good reliable on line service and easy to use. Never had a problem with anything.,5,Positive,2026-03-23
Next,Best collection and good quality products. Delivery always on time and hassle free returns.,5,Positive,2026-03-23
Next,"Received a (new) chair on the 21st of March. 
Hole in the back and the feet were all scuffed. 
It’s clearly been on display in a shop. Was only offered 10% to keep it, I complained and was offered 25% off for a faulty used chair that cost £400 in the sale. 
Now will have to wait in for them to collect the chair and I could have got another one in the sale but the other one I wanted is now out of stock. 
Really poor from next. 
3 hours after response, no email back after I did what they asked.",1,Negative,2026-03-23
Next,Quick delivery and a great price,5,Positive,2026-03-23
Next,Excellent service and good quality at a great sale price,5,Positive,2026-03-23
Next,Never any issues with Next purchases or returns. Great service,5,Positive,2026-03-23
Next,Such quick easy ordering and delivery,5,Positive,2026-03-23
Next,"Lovely t shirt. Arrived really quickly which was brilliant service 
 The material is a bit thin but received loads of compliments. Very pleased. Went a size down as they do come up big.",4,Positive,2026-03-23
Next,"The parcel was not delivered to my house,  it was delivered elsewhere and now I'm basically being asked to walk around my neighbourhood to see if i can spot it.. Terrible delivery service",1,Negative,2026-03-23
Next,"Really great service in regards to delivery of my furniture. Texts received  with an update, 2 hour time slot given the day before delivery and a phone call when they were on their way. Couldn't ask for better service.",5,Positive,2026-03-23
Next,"I'm very happy with the service from next ,I'm kept undated on the delivery,which is mostly the next day,unfortunately I have to return a lot as the sizes are not very accurate,",4,Positive,2026-03-23
Next,The flowers were left on back doorstep with no water. Unfortunately some of the flowers did not recover once placed in water.,3,Neutral,2026-03-23
Next,"Fantastic, helpful staff.
Staff who know their stock well.
Always a pleasure to browse
Easy to park",5,Positive,2026-03-23
Next,"Great courier  service , friendly  and polite  .",5,Positive,2026-03-23
Next,Very pleased with my curtains and blind. Both needed steam ironing and it helped enormously to enhance the finish of the fabric. Would recommend as quality & price were good.,5,Positive,2026-03-23
Next,I wanted at least two if not three more of these bikini tops. I've got a voucher which runs out before more stock comes in which is infuriating. I wanted at least two more tops having already secured at least 3 bottoms of this bikini in my size in case the bottoms run out before the tops come in but why don't you supply enough 34 C bikini tops?,1,Negative,2026-03-23
Next,Online app is user friendly. Delivery time is generally very good. Inspire staff are very friendly and helpful.,5,Positive,2026-03-23
Next,"The only problem was that I booked the delivery for a certain day when I knew I would be at home. The delivery came early. Thankfully, I was at home as the delivery company was Evri, and they have left parcels in unsuitable places on previous occasions.",4,Positive,2026-03-23
Next,"Next is a great place to shop . Not only for clothes but for household items as well. 
Good quality and great prices . 
Friendly staff in store . I buy nearly all my clothes here as Next is right on key with the up to date fashion of each season . On line or in store always a great experience.",5,Positive,2026-03-23
Next,"My daughter is so tall and I stuggle to get the right length for her in trousers.
Long tall sally is a godsend",5,Positive,2026-03-23
Next,Ordered petite size jeans I’m 5 ft 2 theses fitted perfectly well done next !,4,Positive,2026-03-23
Next,"Ordered from sale,  items came very quickly, all good.",5,Positive,2026-03-23
Next,Easy to do click and collect from the Lincoln Waterside branch. Very quick and pleasant staff,5,Positive,2026-03-23
Next,Good delivery times and quality products,5,Positive,2026-03-23
Next,The staff in my Next store are always efficient and pleasant.,5,Positive,2026-03-23
Next,"Ordering was easy especially as I am an OAP.
Fitting is good.
Thoroughly recommend Next.",5,Positive,2026-03-23
Next,Delivery with care and kept update at all times x,5,Positive,2026-03-23
Next,The shop is laid out really well I love all the new season clothes. Staff are lovely. Always helpful.,5,Positive,2026-03-23
Next,Prompt delivery happy with the price but haven’t actually seen them they were a gift sent straight to the recipient who absolutely loved them,5,Positive,2026-03-23
Next,"Awful experience with the delivery had to cancel the order as missed the birthday the items was for . We made sure someone was in and also had the door bell camera on record so we didn’t miss the delivery on the 3rd attempt, and surprise surprise the courier said delivery was attempted not according to my ring door bell no one entered my property . So I just instructed a refund and won’t order again while everi is the courier",1,Negative,2026-03-23
Next,Online shopping with next excellent and next day win win win,5,Positive,2026-03-23
Next,Quick and efficient from ordering to delivery and the quality of the clothes,5,Positive,2026-03-23
Next,"Items arrived quickly.
Returning items was super easy.
I would order on-line again and collect and return instore.",5,Positive,2026-03-23
Next,"The delivery was as promised and with a smile despite EVRI having a bad press.
1 less star because I could'nt pay on my account so I had to use new customer payment. Not the end of the world but time wasting and irritating!
Great boxers for my husband  good quality.",4,Positive,2026-03-23
Next,I cancelled my order but it was still delivered and I've been  charged for it.,1,Negative,2026-03-23
Next,"Extremely poor customer service, correspondence and taking accountability for issues. If you are offered a specific day for delivery expect it on another day without any prior notification or delayed contact. Logistics correspondence isn’t sophisticated enough to let customer know about part orders or notify of which item or which courier any correspondence is related to.  Next said item HAD to be home delivered and not able for store pick up.",1,Negative,2026-03-23
Next,"So far without complaints, quite the opposite, one thing that I've noticed, I can buy thing's from another brand's on Next that cost less.",5,Positive,2026-03-23
Next,Great quick service. I expected it on one day and it was available the day before brilliant,5,Positive,2026-03-23
Next,Prompt delivery and returns helpful staff,5,Positive,2026-03-23
Next,Quick delivery  excellent service all round,5,Positive,2026-03-23
Next,Order delayed by over a week,1,Negative,2026-03-23
Next,"As always excellent  service, staff very helpful  and  friendly..",5,Positive,2026-03-23
Next,"I'm getting disappointed in the quality of clothing now ,where as the reasonable price range clothing was excellent, now I'm finding the material not up to your usual standards.  Which is a shame as ive been a loyal customer. 
However our delivery driver is spot on, always goes that extra mile.",2,Negative,2026-03-23
Next,I still haven’t received my parcel.,1,Negative,2026-03-23
Next,Excellent service from next. Customer service is very pro active.,5,Positive,2026-03-23
Next,Perfect service. Nice and quick,5,Positive,2026-03-23
Next,Quick service with super quality ..,5,Positive,2026-03-23
Next,"I have waited for this furniture and lights to complete my bedroom! 
Ordering was great delivery was fast and the driver's were kind and considerate!",5,Positive,2026-03-23
Next,Happy with ordering process but Collection was a bit slow.,4,Positive,2026-03-23
Next,"Ordered online, item available next day by lunchtime. Excellent service in store.",5,Positive,2026-03-23
Next,Always pleased with the Next app and how easy it is to order off it and return if required. Very pleased with my cropped jeans and new towels and bathroom accessories. Prompt next day delivery. Good quality items,5,Positive,2026-03-23
Next,Easy to order arrived on time good experience,5,Positive,2026-03-23
Next,Easy website and quick delivery.,5,Positive,2026-03-23
Next,"The items from Next were great however EVRI is not great at all. They don't read delivery instructions, the just throw the parcels at your entrance and it is terrible",2,Negative,2026-03-23
Next,"delivered on time , great choice and value,",5,Positive,2026-03-23
Next,The suit we ordered for my father in laws funeral had actually been worn and had things in the pockets! Sadly it was too late to get another suit so it just had to be kept! Truly disgusted to be honest!,1,Negative,2026-03-23
Next,"Everything was great, easy to order, arrived on time with Evri and was exactly as described!",5,Positive,2026-03-23
Next,The Evri delivery man is alway's so friendly at the door he makes me smile.,5,Positive,2026-03-23
Next,Great product easy to assemble delivery made on time and curtiously,5,Positive,2026-03-23
Next,Quick and easy online returns using the self service return point at Next store.,5,Positive,2026-03-23
Next,"Absolutely diabolical will never ever use next again
I ordered too many hold backs tried to return I need a printer or make a 50 mile round trip to return no QR code system what it’s 2026 so I’m waiting for them to send me a returns label
I’m doubtful it will arrive 
Then I go to put my curtain pole up brackets missing can you send me the missing parts NO you need to return and we will resend another what another return great 
Then I arrange a Sunday delivery I also arrange for someone to be in as I will get charged £30 if no one’s here no delivery txt to say it’s coming tomorrow email to say problem in the warehouse (utter crap) so I’m getting a refund I presume no stock is the problem so I’ve got £400 worth of stuff parts missing on delivery parts not coming I’m sending the whole lot back and avoiding next forever we are done",1,Negative,2026-03-23
Next,Easy to order and easy to return if needed,5,Positive,2026-03-23
Next,Excellent quick service as always - easy returns very satisfied,5,Positive,2026-03-23
Next,"My order was delivered to my chosen store earlier than expected which really helped me.  The woman who retrieved my item works in the childrens department and is always smiling and very willing to help. 
Item is gorgeous.",5,Positive,2026-03-23
Next,Very quick ordering and delivery to store. Easy to pick up and return if needed.Excellent.,5,Positive,2026-03-23
Next,"Easy to order, delivered on time, well packaged and great product.",5,Positive,2026-03-23
Next,"Great customer service, easy returns great choice",5,Positive,2026-03-23
Next,"Staff very friendly and helpful,checking and fetching stock from the back when the size I wanted wasn’t on the shelf",5,Positive,2026-03-22
Next,Always arrives on time and the quality is excellent,5,Positive,2026-03-22
Next,"Good quality 
Sales were affordable and well stocked 
Bought multiple items which I’ve enjoyed so far",4,Positive,2026-03-22
Next,Wanted this item for a night out with the family . It arrived in great time and I'm delighted with the garment.,5,Positive,2026-03-22
Next,"Picked up package without any problems, shoes true to picture",5,Positive,2026-03-22
Next,"Easy to order, and easy to return",5,Positive,2026-03-22
Next,Excellent products and quick delivery,5,Positive,2026-03-22
Next,"Online system easy to use and navigate. Viewed categories I was interested in, made my choices, into basket and checkout. Simple and money saved.",5,Positive,2026-03-22
Next,"Next always delivers on time and makes shopping online so relaxing,never fails to keep  you updated re your purchase .Dependable Thanks",5,Positive,2026-03-22
Next,I found the online shopping very easy to use and the checkout at the end..I received my goods after only a couple of days..shopping with Next was stress free.,5,Positive,2026-03-22
Next,"Super fast. Came quicker , than expected",5,Positive,2026-03-22
Next,I ordered 2 pairs of trousers to have a choice to attend a wedding and picked them up in my local store. I ended up keeping both as they were both very good quality and a very good fit.,5,Positive,2026-03-22
Next,"Very pleased with the service and delivery, i order 2 lamps which were just what I was looking for to replace the ones I have in my caravan would definitely recommend both.",5,Positive,2026-03-22
Next,My favourite online shopping destination. A fabulous range of products and brands and super fast delivery with easy store returns.,5,Positive,2026-03-22
Next,Next on line has so much to choose from and the Evri delivery is fast and reliable.,5,Positive,2026-03-22
Next,I returned 4 pairs of curtains. Each time the invoice indicated the size I ordered and each time the curtains were the wrong size. I was very disappointed as I have never had any problems with Next before and use them on a regular basis.  Very disappointed.,1,Negative,2026-03-22
Next,Quick delivery  and reasonable priced items.,5,Positive,2026-03-22
Next,"Received a gorgeous light up candle for my birthday. vanilla and cocoa bean light up scented candle from NEXT, 26th Feb, the candle itself smelt lovely when lit but only stayed alight until half way down when the candle could not be lit again. I have lit the candle twice . Hubby was very disappointed, as was I.",2,Negative,2026-03-22
Next,Easy to order and arrived on time.,5,Positive,2026-03-22
Next,"The chair was delivered in an enormous cardboard wrapping. I am 80 years old , I really would have have the chair to be at least unwrapped for me. And not just dumped in the middle of my living room at 7.30am.",2,Negative,2026-03-22
Next,"The tops I ordered were really nine and a great fit , pleased with my purchase .",5,Positive,2026-03-22
Next,I ordered slippers and got shorts 👍,1,Negative,2026-03-22
Next,"Available to collect vase next day I ordered it. It was packed really well and shop worker was friendly to customers. I’m very pleased with the vase itself, really nice and modern looking.",5,Positive,2026-03-22
Next,"Quick delivery of parcels & delivered in safe area. Thanks 
Items ordered very good quality sheets & pillowcases & great colour.",5,Positive,2026-03-22
Next,"Easy to order online and arrange collection
Also if not suitable just return to store and monies are refunded within few days",4,Positive,2026-03-22
Next,"Easy to order, fast delivery, unfortunately I’ve had to return all shoes as they were too wide. Returned to Next Brookfield, no problem. Dealt with it efficiently by a very pleasant assistant",5,Positive,2026-03-22
Next,Quick delivery and ease of purchase,5,Positive,2026-03-22
Next,"The NEXT App has improved considerably. It would be nice to see a few more Next own designs, but there are many smart brand alternatives aswell. The Sale section is easy to navigate, but it would be helpful to zoom in on items before 'adding to bag'. Having a detailed look from there before deciding would be helpful. I usually add to bag and click on the item so that I can zoom in and see it more clearly. It would save time not to have to do that, as certain sizes sell out very quickly. Customers know what they are looking for, or what they find different and smart in clothing. Sizing can be a bit hit and miss, even with the size guides in place. Obviously, we are all different shapes and it depends on how a garment or shoe is manufactured. Not all clothing sizes are generous, trousers are my worst nightmare. I don't see why I have to go one or even two sizes up. I don't like to have to return items, but on occasion, I might like an item of clothing, and when I try it on, it doesn't suit me at all! 
Buying boots is also a nightmare. I am actually a size 6 but I have to go for a 7, sometimes even an eight. A size 7 is a European 41, some manufacturers class it as a 40. I tend to make sure that I go for the 41 or higher. The wider sizes are available in some designs, but if they are knee high boots, the calves/ankle areas remain narrow. It seems to be just the foot that is made wider. However, wider versions change the look of a boot. They dont seem to look as streamlined. I'm always looking to see new styles and items that Next have to offer. They also have an account facility, which helps greatly to spread the cost. The Home section has some lovely items, especially the Sofa designs which are particularly well made and very comfortable.",5,Positive,2026-03-22
Next,The bra is awful didnt fit,1,Negative,2026-03-22
Next,Bought jeans for my grandsons birthday present as per his request!!! Great fit and exactly as described. He’s so pleased with them.,5,Positive,2026-03-22
Next,"Bought the Blue Stripe Bobbin Millie Table Lamp. Always great service from Next in Aylesbury Broadfields - ordered online, lots of updates on progress and when it’s  available to collect. My order was well packaged and perfect for my spare room - exactly what I wanted.",5,Positive,2026-03-22
Next,Love next. Shame about the poor delivery service from Evri,2,Negative,2026-03-22
Next,"Part of the order “something went wrong” your words no other explanation. You are going to issue a refund. OK.
However would have been better if you had emailed/message and save a lot of agro for me- accidentally found notification in your small print.  Otherwise would have been 5*",3,Neutral,2026-03-22
Next,"The click and collect system worked very well:  I did not have to wait long to collect the trousers.   I have had a few pairs of ""Next"" trousers:  they are durable, easy to wash and easy to iron.",5,Positive,2026-03-22
Next,"I was so impressed, so much choice in store. Lovely changing rooms, helpful staff. I cant fault my in store shopping experience. I needed to order the jeans I wanted online and it was an easy process. A lot of shops have disappointed me recently, so it was really refreshing to have a great shopping experience both in store and online! Well done Next! Keeping shopping alive and fun! Plus my jeans are sooo nice!",5,Positive,2026-03-22
Next,"I found having a pick up at store delivery better for me this time as I had to be in town anyway, the only downside is waiting until later in the day for pick up, I waited until the next day to pick up at a time suitable to me.",5,Positive,2026-03-22
Next,The problem with these invites to comment on purchases is that they don’t tell you what you are actually commenting on.Next generally are good value and have larger sizes for men.,3,Neutral,2026-03-22
Next,The jeans are really comfy and made with soft denim but the sizing is way off. I ordered a 36 but these could easily fit a 38!! If I get some more I might have to get a 34. Ialways wear a belt anyway but with a bit of luck they'll shrink a bit.,3,Neutral,2026-03-22
Next,"You’re asking me how you performed!!
Well, you’ve taken my money but I haven’t received anything from you yet. So based on that I’d say it’s a pretty poor performance.  Probably would be better holding off pestering for praise until you’ve actually done something.",1,Negative,2026-03-22
Next,Always a great service from Next never had any problems including returning items,5,Positive,2026-03-22
Next,"It arrived faster than expected, collection was hassle free, item was well packaged to protect from damage. Item was as described",5,Positive,2026-03-22
Next,Superbly designed product. Excellent colour ways. Luxurious fabric. Unusually available in a range of sizes which means they fit perfectly.,5,Positive,2026-03-22
Next,"Ordering and delivery were great, unfortunately there was makeup on the neckline, glue on the buttons and a broken button loop. This dress was a Monsoon dress, not a Next one.",3,Neutral,2026-03-22
Next,Very easy to order and the service from click and collect in store is fabulous,5,Positive,2026-03-22
Next,"Ordering was quite easy, although I do miss the catalogue, I get fed up looking online so tend to give up. Delivery was quick. I ordered three items , two had to be returned as the sizing is not great, sleeves on a cardigan only good if you have arms like Mr Tickle, and a T shirt in my usual size was huge.   Did not realise returning goods via the courier is not free as I have recently moved and cannot return item to store. My Evri delivery person is great and picked up the parcel, but I have received more messages to say it’s being collected ha ha.",3,Neutral,2026-03-22
Next,"I have been a customer of Next for years, majority of my purchases have been made online, never had any problems with purchase process or, on a couple of occasions, the return and refund process. Love that I can buy from other retailers too, but mostly I order Next.",5,Positive,2026-03-22
Next,Nice boots but too tight a fit and difficult to get on. Being returned.,2,Negative,2026-03-22
Next,The website is easy to navigate.  The ordering and delivery process is quick.,5,Positive,2026-03-22
Next,"Good product , excellent service",5,Positive,2026-03-22
Next,Love everything from here fast service good communication,5,Positive,2026-03-22
Next,No received item. Asked for collection 4 days ago and not even had an email to say ready or apology to say why not,1,Negative,2026-03-22
Next,always loved shopping from next.,5,Positive,2026-03-22
Next,"Products were lovely but had to collect items separately. Picked up the first and got a notification the remaining item was in store just as I left the car park (didn’t see it till I got home). This meant journeys across town wasting 45 minutes and fuel! 
It was 2 of the same item on the same order 🙄",3,Neutral,2026-03-22
Next,"I haven’t ordered online for a long time , so was pleased that it was to order and collect at my nearest NEXT store. The assistant in store was friendly yet polite and very helpful. Communication has been good throughout, which kept me notified as and when necessary. Thank you.",5,Positive,2026-03-22
Next,So easy to order pickup and return. What more can I say?,5,Positive,2026-03-22
Next,Delivered as promised. Always good quality.,5,Positive,2026-03-22
Next,Ordering online is quick and simple. Fantastic range of great products. Collection at my log add l store is really convenient. Any returns are just as quick and easy.,5,Positive,2026-03-22
Next,"I'm very happy to shop at next, always Top End Items, Thankyou",5,Positive,2026-03-22
Next,"Delivery generally reliable, apart from odd hiccup. Customer services always helpful, products usually good, can not really fault Next, better than many other 
companies.",5,Positive,2026-03-22
Next,Excellent service from start to finish. No problem with returning items either.,5,Positive,2026-03-22
Next,"Easy to order,prompt delivery,can’t complain",5,Positive,2026-03-22
Next,"Products i ordered were easy to find, reasonably priced & quick delivery to store of my choice",5,Positive,2026-03-22
Next,"Easy to use the next app, delivery normally very good, delivery staff very efficient and friendly. Staff in shop helpful when returning items",5,Positive,2026-03-22
Next,"The lady staff was very helpful, respectful, polite and pleasant.",5,Positive,2026-03-22
Next,I've bought from next for years because of it's covienience and  reliability. Up until February I would have given 5 stars but recently I have 2 separate issues with delivery from Everi which has meant items not arriving in time for when I needed them. Please think about your delivery suppliers as this is starting to impact what used to be a flawless service.,4,Positive,2026-03-22
Next,Although not everything I wanted in the VIP Sale was available the majority was. I placed my order from the sale on Wednesday and 90% of my order had been delivered by Friday.,5,Positive,2026-03-22
Next,"NEXT always provide a positive experience when placing online orders both in terms of updates and delivery together with excellent customer service in store at St. John's Retail Park, Wolverhampton.",5,Positive,2026-03-22
Next,Easy ordering system. Stock always varied and usually plentiful. Items arrived as stated,5,Positive,2026-03-22
Next,Always delivered quickly really pleased with the dresses I brought and returning items is so easy,5,Positive,2026-03-22
Next,"I placed an order to collect in store, then found out I would no longer be working in that area - the order had yet to be picked but there was no option to amend it

I contacted Customer Services and was told it could only be amended before it was picked, perfect but no, they just gave me the same response and clearly didn't investigate as it still showed as a new order 

I was then advised I could instead cancel it once the tracking was updated

It was picked by the warehouse 3 days after the order was placed? days after I reached out and is now en route to the store but there remain no options to change it

Surely a bit of common sense and customer assistance could have been offered instead I now have to wait for it to arrive, not to collect it for it to be returned and refunded when a quick call to the warehouse to change the store would have prevented this

If someone picks up a chat they should see it through to the end and not reply once and move on to the next, as it might lead to solution but should also avoid conflicting information 

Companies no longer think outside of the box being too heavily reliant on scripts, leading to a reduction in Customer Support yet more and more stores are closing and people wonder why!",1,Negative,2026-03-22
Next,I ordered flowers to be delivered the day before Mother’s Day (Saturday 15th March) and they weren’t delivered until Saturday 21st. No communication from NEXT to acknowledge they weren’t able to meet the delivery date and when the new one would be. Very disappointing.,1,Negative,2026-03-22
Next,Quality of product is excellent and shipped faster .,4,Positive,2026-03-22
Next,Stocked what I was looking for and delivered to collection point promptly. The item I bought was a perfect fit.,5,Positive,2026-03-21
Next,Easy ordering online. Great choice of clothes.,5,Positive,2026-03-21
Next,I know it’s a sale but by the time my sale slot comes available there never anything available .my nearest slot is at least a couple of days after the sale start,3,Neutral,2026-03-21
Next,"Hi Next

I'm so sorry, but if you are going to use Evri to deliver your parcels to me then you are inevitably going to get a bad review. Time after time this company fails to deliver either on time or to the correct address. Today they tell me they delivered the package. Hurray. Except they haven't. Their tracking information shows the neighbours house and the neighbours package. I needed the clothes TODAY. No other delivery company fails to deliver to me as often as Evri. If you continue to use them I will find alternative suppliers for my clothes who use different couriers.",1,Negative,2026-03-21
Next,My online order arrived promptly at the store and easy to collect,5,Positive,2026-03-21
Next,"Seamless ,a pleasure to use next",5,Positive,2026-03-21
Next,Was easy to pick up my parcel every thing all good thank you,5,Positive,2026-03-21
Next,"Always just so easy 
Everything easy accessible",5,Positive,2026-03-21
Next,"Beautiful trouser suit which fitted perfectly 
It was good to be able to buy jacket and trousers separately as I needed different  sizes
Great quality and a great price",5,Positive,2026-03-21
Next,Always delivered on time and I love my tops.,5,Positive,2026-03-21
Next,"Never ordered clothing off line couldn't believe how easy you made it, it was fast, easy and pleasant",5,Positive,2026-03-21
Next,Easy to order online & pick up instore. Received a text when I was able to pick up. Good service.,5,Positive,2026-03-21
Next,"I have been shopping in Next for 4years and never looked back, quality is great and customer service is very prompt. Even in physical stores their staff are very lovely.",5,Positive,2026-03-21
Next,"Great products great service 
Could offer more rewards for loyalty",4,Positive,2026-03-21
